cnt,t1,hum,wind_speed,weather_code,is_holiday,is_weekend,season,hour
530,13.0,82.0,31.0,7,0,0,3,6
1674,13.0,82.0,32.5,3,0,0,3,7
3631,13.0,82.0,32.0,3,0,0,3,8
1760,13.0,82.0,33.0,3,0,0,3,9
740,13.5,79.5,37.0,3,0,0,3,10
641,13.0,82.0,35.0,3,0,0,3,11
621,13.0,85.0,31.0,7,0,0,3,12
645,13.0,82.0,30.5,7,0,0,3,13
547,13.0,88.0,29.5,7,0,0,3,14
667,13.0,88.0,26.0,3,0,0,3,15
1015,13.5,79.5,29.0,3,0,0,3,16
2481,13.0,77.0,35.0,2,0,0,3,17
2465,11.5,69.5,27.0,2,0,0,3,18
1505,11.0,72.0,25.0,2,0,0,3,19
888,10.0,73.5,25.0,2,0,0,3,20
700,10.0,67.0,26.0,2,0,0,3,21
508,9.5,66.5,25.0,2,0,0,3,22
355,9.0,66.0,27.5,3,0,0,3,23
55,8.0,64.0,24.0,2,0,0,3,0
31,7.5,64.0,26.0,1,0,0,3,1
12,6.5,68.5,19.5,1,0,0,3,2
46,6.0,71.0,18.0,1,0,0,3,3
40,5.5,73.5,14.0,1,0,0,3,4
90,5.0,76.0,18.0,1,0,0,3,5
586,5.0,76.0,18.5,1,0,0,3,6
1860,4.0,75.0,11.0,1,0,0,3,7
3880,5.0,70.0,16.0,1,0,0,3,8
1975,6.5,63.5,16.5,1,0,0,3,9
917,7.5,64.0,20.0,1,0,0,3,10
837,9.0,58.0,21.0,1,0,0,3,11
1009,9.5,56.0,23.0,2,0,0,3,12
1114,10.0,54.0,26.0,2,0,0,3,13
1037,10.0,54.0,24.0,2,0,0,3,14
1134,10.0,54.0,25.0,2,0,0,3,15
1439,9.0,62.0,22.0,2,0,0,3,16
2704,9.0,60.0,25.0,2,0,0,3,17
2489,9.0,62.0,22.0,1,0,0,3,18
1560,9.0,66.0,28.0,1,0,0,3,19
913,9.0,68.5,25.0,1,0,0,3,20
662,9.0,71.0,27.0,1,0,0,3,21
552,10.0,71.0,34.0,3,0,0,3,22
382,10.0,73.5,31.0,3,0,0,3,23
197,10.0,82.0,32.0,3,0,0,3,0
131,11.0,77.0,32.0,3,0,0,3,1
71,11.0,77.0,33.0,2,0,0,3,2
45,11.0,77.0,35.0,4,0,0,3,3
36,11.5,79.5,32.0,3,0,0,3,4
98,11.5,79.5,31.0,3,0,0,3,5
527,12.0,77.0,36.0,3,0,0,3,6
1724,12.0,72.0,34.0,3,0,0,3,7
3452,12.0,72.0,38.0,3,0,0,3,8
1792,11.5,77.0,36.0,3,0,0,3,9
871,12.0,69.5,38.0,2,0,0,3,10
780,12.0,72.0,36.0,3,0,0,3,11
1018,12.0,74.5,35.0,3,0,0,3,12
862,12.0,77.0,32.0,3,0,0,3,13
736,12.0,82.0,29.5,7,0,0,3,14
974,12.0,79.5,31.5,3,0,0,3,15
1411,12.0,82.0,31.0,3,0,0,3,16
2499,12.0,82.0,30.0,3,0,0,3,17
2154,12.0,79.5,28.0,3,0,0,3,18
1171,12.0,82.0,33.0,3,0,0,3,19
693,12.5,79.5,36.0,3,0,0,3,20
503,13.0,77.0,39.0,3,0,0,3,21
411,12.0,82.0,36.0,7,0,0,3,22
370,12.0,82.0,37.0,7,0,0,3,23
212,11.5,85.0,39.0,7,0,1,3,0
169,11.5,85.0,34.0,7,0,1,3,1
101,12.0,82.0,33.0,7,0,1,3,2
70,10.5,85.0,33.0,7,0,1,3,3
79,10.0,82.0,24.0,7,0,1,3,4
54,10.0,82.0,21.5,3,0,1,3,5
72,9.0,76.0,28.5,7,0,1,3,6
196,9.0,76.0,25.0,2,0,1,3,7
372,9.0,73.5,22.0,2,0,1,3,8
644,8.0,76.0,22.0,7,0,1,3,9
905,8.0,73.5,25.0,3,0,1,3,10
1216,8.0,66.0,35.0,2,0,1,3,11
1456,7.5,47.5,34.0,2,0,1,3,12
1737,8.0,50.0,32.0,2,0,1,3,13
1712,8.0,48.0,29.5,2,0,1,3,14
1624,8.0,46.0,30.5,1,0,1,3,15
1481,7.0,49.0,28.0,1,0,1,3,16
1110,7.0,53.0,19.5,2,0,1,3,17
829,7.0,53.0,25.0,1,0,1,3,18
655,6.0,63.5,22.0,1,0,1,3,19
499,6.0,66.0,21.0,1,0,1,3,20
450,6.0,68.5,26.0,1,0,1,3,21
389,6.0,68.5,22.0,1,0,1,3,22
349,5.5,73.5,17.5,1,0,1,3,23
336,5.0,76.0,18.5,1,0,1,3,0
245,6.0,71.0,19.5,1,0,1,3,1
244,6.0,71.0,19.5,1,0,1,3,2
145,6.0,71.0,13.0,1,0,1,3,3
93,6.0,76.0,13.0,1,0,1,3,4
84,6.0,76.0,9.0,1,0,1,3,5
98,6.0,76.0,10.0,2,0,1,3,6
137,7.0,78.5,10.0,7,0,1,3,7
217,7.5,78.5,15.0,7,0,1,3,8
260,7.0,90.0,10.0,7,0,1,3,9
392,8.0,93.0,10.0,7,0,1,3,10
513,10.0,91.0,18.5,7,0,1,3,11
748,11.5,85.0,27.0,3,0,1,3,12
924,13.0,82.0,29.0,3,0,1,3,13
1080,13.5,79.5,26.0,3,0,1,3,14
1159,14.0,77.0,30.0,3,0,1,3,15
972,14.0,77.0,33.0,3,0,1,3,16
846,14.0,77.0,30.5,3,0,1,3,17
688,14.0,77.0,36.0,3,0,1,3,18
529,14.0,77.0,35.0,3,0,1,3,19
436,13.5,79.5,37.0,3,0,1,3,20
345,13.0,82.0,31.5,3,0,1,3,21
311,13.0,82.0,31.0,4,0,1,3,22
217,13.0,77.0,28.0,4,0,1,3,23
129,13.0,77.0,33.0,4,0,0,3,0
61,13.0,77.0,31.5,4,0,0,3,1
35,13.0,77.0,31.5,4,0,0,3,2
31,12.5,79.5,28.5,3,0,0,3,3
34,12.0,82.0,31.0,7,0,0,3,4
95,12.0,69.5,30.5,4,0,0,3,5
512,12.5,65.0,29.5,3,0,0,3,6
1813,13.0,63.0,34.0,3,0,0,3,7
3718,12.0,72.0,31.0,3,0,0,3,8
1863,12.5,69.5,34.0,3,0,0,3,9
806,13.0,72.0,33.0,3,0,0,3,10
677,13.0,72.0,40.0,3,0,0,3,11
866,13.5,69.5,39.0,3,0,0,3,12
832,13.5,72.0,39.0,3,0,0,3,13
794,14.5,65.0,36.0,3,0,0,3,14
919,14.0,67.0,36.0,3,0,0,3,15
1355,14.0,65.0,35.0,3,0,0,3,16
2841,14.0,67.0,34.0,3,0,0,3,17
2686,14.0,65.0,34.0,3,0,0,3,18
1534,13.0,55.0,47.0,2,0,0,3,19
851,12.0,56.0,43.5,3,0,0,3,20
571,11.5,56.0,40.5,2,0,0,3,21
360,11.0,60.0,35.0,2,0,0,3,22
223,10.0,62.0,32.0,2,0,0,3,23
112,10.0,62.0,35.0,2,0,0,3,0
75,10.0,62.0,33.0,2,0,0,3,1
44,10.0,62.0,31.5,2,0,0,3,2
25,10.0,67.0,29.0,2,0,0,3,3
33,10.0,64.5,27.5,1,0,0,3,4
102,10.0,67.0,31.0,2,0,0,3,5
623,10.0,64.5,30.0,2,0,0,3,6
2005,10.0,62.0,31.0,2,0,0,3,7
3670,10.0,62.0,31.5,2,0,0,3,8
1704,9.0,69.0,35.0,7,0,0,3,9
810,9.0,71.0,29.0,2,0,0,3,10
746,10.0,54.0,32.5,2,0,0,3,11
989,10.5,47.0,38.5,2,0,0,3,12
1032,10.5,50.5,39.0,2,0,0,3,13
919,10.0,47.0,39.0,2,0,0,3,14
957,10.0,47.0,33.0,2,0,0,3,15
1434,9.0,50.0,31.5,2,0,0,3,16
2846,8.0,59.5,23.0,2,0,0,3,17
2600,8.0,55.0,27.0,1,0,0,3,18
1556,7.5,64.0,25.0,1,0,0,3,19
909,7.0,66.0,25.0,1,0,0,3,20
628,6.0,71.0,23.0,1,0,0,3,21
457,6.0,71.0,22.0,1,0,0,3,22
238,5.5,73.5,19.5,1,0,0,3,23
127,5.0,78.5,22.0,2,0,0,3,0
56,5.0,78.5,19.5,1,0,0,3,1
44,5.0,76.0,20.0,1,0,0,3,2
29,5.0,70.0,22.0,1,0,0,3,3
36,4.5,75.5,20.0,1,0,0,3,4
103,4.0,75.0,16.0,1,0,0,3,5
589,4.0,72.5,20.5,1,0,0,3,6
2019,4.0,70.0,23.0,1,0,0,3,7
3823,5.0,66.0,25.0,2,0,0,3,8
1891,5.5,63.5,26.0,2,0,0,3,9
819,6.5,66.0,32.0,3,0,0,3,10
711,7.0,66.0,31.0,3,0,0,3,11
945,7.5,68.5,26.0,3,0,0,3,12
929,8.0,64.0,27.0,3,0,0,3,13
793,8.5,64.0,26.0,3,0,0,3,14
929,9.0,56.0,26.5,2,0,0,3,15
1399,9.0,56.0,24.0,2,0,0,3,16
2739,8.0,59.5,20.0,2,0,0,3,17
2608,7.5,61.5,17.5,1,0,0,3,18
1482,7.0,66.0,19.5,1,0,0,3,19
881,7.0,66.0,18.5,1,0,0,3,20
633,6.0,71.0,17.0,1,0,0,3,21
538,6.0,71.0,16.0,1,0,0,3,22
313,5.5,76.0,16.0,1,0,0,3,23
133,5.0,78.5,16.0,1,0,0,3,0
96,5.5,78.5,21.0,1,0,0,3,1
72,6.0,76.0,19.0,1,0,0,3,2
38,6.5,73.5,20.0,7,0,0,3,3
40,6.0,84.0,21.5,7,0,0,3,4
89,7.5,81.5,23.5,4,0,0,3,5
553,9.0,82.0,29.5,3,0,0,3,6
1841,9.0,87.0,31.0,3,0,0,3,7
3814,10.0,82.0,28.0,3,0,0,3,8
1996,11.0,82.0,30.0,3,0,0,3,9
860,12.0,77.0,30.5,3,0,0,3,10
747,12.5,74.5,28.0,3,0,0,3,11
964,13.0,72.0,28.0,3,0,0,3,12
1024,13.5,69.5,27.0,3,0,0,3,13
926,13.5,67.0,33.0,2,0,0,3,14
1028,13.0,67.0,25.0,2,0,0,3,15
1429,13.0,67.0,16.0,2,0,0,3,16
2733,12.5,69.5,9.0,2,0,0,3,17
2534,12.0,72.0,12.0,2,0,0,3,18
1565,12.0,72.0,15.0,2,0,0,3,19
1006,11.5,79.5,17.0,2,0,0,3,20
694,11.0,82.0,16.0,2,0,0,3,21
574,11.0,82.0,14.0,3,0,0,3,22
398,11.0,85.0,17.5,4,0,0,3,23
208,11.0,82.0,19.5,3,0,0,3,0
120,11.0,77.0,18.0,3,0,0,3,1
74,11.0,77.0,18.5,2,0,0,3,2
52,11.0,77.0,14.0,4,0,0,3,3
46,11.0,74.5,16.0,4,0,0,3,4
96,11.0,74.5,15.0,4,0,0,3,5
449,10.5,85.0,17.0,3,0,0,3,6
1530,10.5,79.5,19.5,3,0,0,3,7
3435,11.0,77.0,22.0,3,0,0,3,8
1738,10.5,82.5,19.5,7,0,0,3,9
830,11.0,85.0,22.5,7,0,0,3,10
811,11.0,82.0,23.0,3,0,0,3,11
965,11.0,82.0,27.0,2,0,0,3,12
1022,11.0,82.0,23.0,7,0,0,3,13
881,11.0,82.0,28.0,3,0,0,3,14
1064,11.0,77.0,27.0,3,0,0,3,15
1460,11.0,74.5,27.0,3,0,0,3,16
2656,11.0,72.0,27.0,3,0,0,3,17
1976,11.0,77.0,20.0,3,0,0,3,18
1175,11.0,77.0,23.5,7,0,0,3,19
687,11.0,77.0,29.5,7,0,0,3,20
451,10.0,82.0,28.5,26,0,0,3,21
438,10.0,82.0,25.0,7,0,0,3,22
433,11.0,77.0,26.0,4,0,0,3,23
347,11.0,74.5,28.5,3,0,1,3,0
238,10.0,82.0,26.0,3,0,1,3,1
189,10.0,82.0,24.0,7,0,1,3,2
108,10.0,88.0,23.0,3,0,1,3,3
87,10.0,88.0,22.0,3,0,1,3,4
71,10.0,88.0,20.0,3,0,1,3,5
94,11.0,77.0,20.5,3,0,1,3,6
214,10.0,88.0,17.5,3,0,1,3,7
389,11.0,79.5,27.0,4,0,1,3,8
698,11.0,77.0,29.5,3,0,1,3,9
944,12.0,72.0,33.0,4,0,1,3,10
1104,12.0,72.0,40.0,3,0,1,3,11
1219,12.0,69.5,37.0,3,0,1,3,12
1244,12.0,67.0,41.0,4,0,1,3,13
1294,13.0,63.0,37.0,3,0,1,3,14
1253,13.0,63.0,41.0,2,0,1,3,15
1283,13.0,63.0,36.0,2,0,1,3,16
848,13.0,59.0,41.0,2,0,1,3,17
495,12.0,63.0,38.0,7,0,1,3,18
362,11.0,69.5,36.0,7,0,1,3,19
171,10.0,79.0,29.0,7,0,1,3,20
147,10.0,82.0,31.5,7,0,1,3,21
172,10.0,88.0,37.0,7,0,1,3,22
155,8.0,84.0,30.5,7,0,1,3,23
256,7.0,78.5,19.0,3,0,1,3,0
194,7.0,76.0,15.0,2,0,1,3,1
168,7.0,81.0,14.0,1,0,1,3,2
128,7.0,78.5,18.5,1,0,1,3,3
95,7.0,76.0,19.5,1,0,1,3,4
59,7.0,76.0,17.0,1,0,1,3,5
75,6.0,76.0,22.0,1,0,1,3,6
155,6.0,76.0,23.0,2,0,1,3,7
268,6.5,73.5,25.0,1,0,1,3,8
610,7.5,68.5,29.0,1,0,1,3,9
1035,9.0,60.0,32.0,2,0,1,3,10
1324,10.0,58.0,38.0,3,0,1,3,11
1568,10.0,56.0,36.0,2,0,1,3,12
1684,10.0,54.0,35.0,2,0,1,3,13
1644,9.5,62.0,24.0,2,0,1,3,14
1401,10.0,54.0,30.0,2,0,1,3,15
1156,9.5,56.0,32.0,2,0,1,3,16
858,9.0,66.0,31.5,2,0,1,3,17
562,8.0,76.0,30.0,7,0,1,3,18
287,8.0,82.0,31.0,7,0,1,3,19
211,8.5,82.0,38.0,7,0,1,3,20
196,10.0,82.0,39.0,7,0,1,3,21
91,10.0,85.0,32.0,26,0,1,3,22
494,8.0,66.0,32.0,2,0,0,3,6
1707,8.0,62.0,33.0,2,0,0,3,7
3577,9.0,58.0,36.0,2,0,0,3,8
1697,9.5,58.0,38.5,2,0,0,3,9
671,10.0,56.0,46.0,3,0,0,3,10
625,10.0,56.0,47.0,3,0,0,3,11
612,9.5,64.5,49.5,7,0,0,3,12
490,9.0,73.5,44.5,7,0,0,3,13
527,9.5,69.0,46.5,7,0,0,3,14
556,9.0,71.0,56.0,7,0,0,3,15
964,9.0,66.0,51.0,3,0,0,3,16
2212,9.0,71.0,43.5,7,0,0,3,17
2336,9.5,62.0,46.0,3,0,0,3,18
1256,9.0,62.0,43.5,3,0,0,3,19
736,8.0,62.0,33.0,2,0,0,3,20
456,8.0,62.0,36.0,3,0,0,3,21
384,8.0,57.0,36.0,3,0,0,3,22
197,7.0,61.0,27.0,2,0,0,3,23
110,7.0,66.0,24.0,2,0,0,3,0
55,7.0,66.0,26.0,2,0,0,3,1
37,6.5,68.5,22.0,2,0,0,3,2
12,6.0,71.0,24.0,3,0,0,3,3
34,6.0,66.0,15.5,1,0,0,3,4
95,6.0,71.0,7.5,1,0,0,3,5
580,6.0,73.5,9.0,3,0,0,3,6
1800,7.0,71.0,14.0,3,0,0,3,7
3851,6.0,81.0,12.0,2,0,0,3,8
1895,6.5,78.5,14.0,2,0,0,3,9
795,7.0,68.5,17.0,2,0,0,3,10
687,6.0,71.0,21.0,2,0,0,3,11
985,7.0,61.5,26.0,2,0,0,3,12
971,7.0,57.0,23.0,2,0,0,3,13
851,8.0,50.0,29.0,2,0,0,3,14
884,7.5,51.5,27.0,2,0,0,3,15
1349,7.0,53.0,23.0,2,0,0,3,16
2623,6.5,59.5,26.5,2,0,0,3,17
2436,6.0,66.0,29.5,7,0,0,3,18
1286,5.0,76.0,23.0,2,0,0,3,19
784,5.0,78.5,24.0,2,0,0,3,20
554,6.0,71.0,24.0,2,0,0,3,21
394,5.0,81.0,26.0,7,0,0,3,22
240,5.0,81.0,26.0,7,0,0,3,23
103,5.5,78.5,21.0,7,0,0,3,0
76,6.0,78.5,21.0,7,0,0,3,1
41,6.5,73.5,22.0,3,0,0,3,2
28,6.0,76.0,23.0,3,0,0,3,3
34,6.0,76.0,27.0,3,0,0,3,4
87,5.0,81.0,24.0,3,0,0,3,5
564,5.5,78.5,24.0,7,0,0,3,6
1766,6.0,76.0,23.0,3,0,0,3,7
3455,6.0,81.0,23.0,3,0,0,3,8
1728,7.0,76.0,24.0,3,0,0,3,9
752,7.0,76.0,21.5,3,0,0,3,10
699,7.5,71.0,19.0,3,0,0,3,11
908,8.0,64.0,19.5,3,0,0,3,12
953,8.0,66.0,14.0,3,0,0,3,13
900,9.0,62.0,19.5,2,0,0,3,14
1028,9.0,62.0,21.0,3,0,0,3,15
1373,8.5,60.0,20.5,2,0,0,3,16
2691,8.0,62.0,17.0,2,0,0,3,17
2609,7.0,66.0,15.0,1,0,0,3,18
1543,7.0,61.0,11.0,1,0,0,3,19
971,6.0,66.0,11.0,1,0,0,3,20
598,5.0,76.0,10.0,1,0,0,3,21
478,5.0,76.0,9.0,1,0,0,3,22
241,4.0,81.0,9.0,1,0,0,3,23
181,4.0,81.0,10.0,1,0,0,3,0
68,3.0,87.0,10.0,1,0,0,3,1
50,3.0,87.0,9.0,1,0,0,3,2
33,3.0,87.0,6.0,1,0,0,3,3
30,3.0,87.0,8.0,1,0,0,3,4
95,3.0,87.0,11.0,1,0,0,3,5
549,2.0,87.0,10.0,1,0,0,3,6
1777,2.0,87.0,8.0,1,0,0,3,7
3881,2.5,90.0,8.5,2,0,0,3,8
1905,3.5,84.0,7.5,2,0,0,3,9
920,5.5,73.5,6.0,2,0,0,3,10
817,7.5,64.0,8.0,2,0,0,3,11
1093,8.0,57.0,9.0,2,0,0,3,12
1104,8.5,53.5,15.0,2,0,0,3,13
1006,9.0,48.0,13.0,2,0,0,3,14
1119,8.0,53.0,11.0,2,0,0,3,15
1438,7.5,55.0,9.0,2,0,0,3,16
2674,7.5,55.0,7.5,2,0,0,3,17
2594,7.0,57.0,7.0,1,0,0,3,18
1503,6.5,61.5,9.0,2,0,0,3,19
840,6.0,68.5,9.0,2,0,0,3,20
666,5.0,76.0,9.0,3,0,0,3,21
494,5.0,76.0,8.5,2,0,0,3,22
349,5.0,81.0,8.5,1,0,0,3,23
171,5.0,81.0,6.5,1,0,0,3,0
113,4.5,84.0,7.5,2,0,0,3,1
70,4.0,87.0,6.5,3,0,0,3,2
51,3.5,87.0,10.0,2,0,0,3,3
36,4.0,87.0,13.0,3,0,0,3,4
96,4.0,87.0,11.0,2,0,0,3,5
506,3.0,93.0,12.0,2,0,0,3,6
1574,3.5,93.0,15.0,1,0,0,3,7
3501,4.5,90.0,14.0,2,0,0,3,8
1905,6.0,84.0,18.0,3,0,0,3,9
856,5.0,84.0,19.5,3,0,0,3,10
820,5.0,81.0,15.0,3,0,0,3,11
1077,5.0,81.0,17.5,3,0,0,3,12
1028,5.0,81.0,17.0,3,0,0,3,13
914,5.5,78.5,18.0,3,0,0,3,14
1003,6.0,76.0,20.5,3,0,0,3,15
1425,6.0,76.0,21.0,3,0,0,3,16
2484,6.0,76.0,15.0,3,0,0,3,17
1999,5.5,78.5,13.0,3,0,0,3,18
1182,5.0,81.0,10.0,3,0,0,3,19
705,5.0,87.0,7.0,3,0,0,3,20
493,5.0,84.0,8.0,3,0,0,3,21
409,4.5,87.0,8.0,1,0,0,3,22
401,3.5,90.0,10.0,1,0,0,3,23
317,3.0,93.0,6.5,1,0,1,3,0
264,3.0,90.0,5.5,1,0,1,3,1
159,2.0,90.0,7.5,1,0,1,3,2
136,2.0,90.0,6.5,2,0,1,3,3
101,3.0,87.0,14.0,1,0,1,3,4
52,2.5,90.0,17.0,2,0,1,3,5
76,3.5,87.0,23.0,2,0,1,3,6
178,4.0,87.0,27.0,3,0,1,3,7
365,4.0,87.0,29.0,7,0,1,3,8
600,5.0,76.0,30.0,3,0,1,3,9
738,5.0,81.0,31.0,7,0,1,3,10
625,5.0,81.0,29.5,7,0,1,3,11
702,5.0,87.0,30.0,7,0,1,3,12
825,5.0,84.0,29.0,7,0,1,3,13
819,5.0,81.0,25.0,7,0,1,3,14
834,5.5,78.5,23.0,7,0,1,3,15
728,5.0,81.0,18.0,26,0,1,3,16
573,5.0,87.0,14.0,7,0,1,3,17
484,5.0,87.0,14.0,7,0,1,3,18
411,5.0,87.0,13.0,7,0,1,3,19
274,5.0,87.0,14.0,7,0,1,3,20
232,5.0,87.0,12.0,7,0,1,3,21
183,5.0,84.0,13.0,7,0,1,3,22
193,4.5,84.0,11.0,7,0,1,3,23
209,4.0,87.0,8.0,7,0,1,3,0
137,4.0,90.0,8.0,7,0,1,3,1
95,4.0,93.0,7.0,7,0,1,3,2
92,4.0,90.0,7.0,7,0,1,3,3
51,4.0,87.0,7.0,7,0,1,3,4
49,3.5,87.0,12.0,1,0,1,3,5
66,3.0,87.0,11.0,1,0,1,3,6
119,4.0,81.0,13.0,1,0,1,3,7
227,4.0,81.0,15.0,1,0,1,3,8
481,4.5,78.5,18.0,3,0,1,3,9
849,5.5,73.5,21.0,2,0,1,3,10
1271,6.0,71.0,23.0,2,0,1,3,11
1389,6.5,59.0,24.0,3,0,1,3,12
1443,6.5,59.0,21.0,3,0,1,3,13
1409,6.5,57.0,20.0,3,0,1,3,14
1332,6.0,57.0,22.0,2,0,1,3,15
1310,5.0,55.0,19.5,2,0,1,3,16
992,5.0,53.0,22.0,1,0,1,3,17
670,4.0,56.0,20.0,1,0,1,3,18
507,4.0,61.0,18.0,1,0,1,3,19
367,4.0,63.0,21.0,2,0,1,3,20
257,3.0,70.0,17.0,2,0,1,3,21
235,3.0,75.0,15.0,7,0,1,3,22
140,2.5,78.0,14.0,2,0,1,3,23
99,2.0,81.0,18.0,3,0,0,3,0
65,2.0,81.0,18.0,1,0,0,3,1
39,2.0,81.0,20.5,26,0,0,3,2
18,2.0,81.0,18.0,2,0,0,3,3
24,1.5,84.0,14.0,1,0,0,3,4
88,1.0,87.0,13.0,1,0,0,3,5
453,1.5,84.0,16.0,3,0,0,3,6
1506,2.0,87.0,18.5,3,0,0,3,7
3352,3.0,81.0,21.5,2,0,0,3,8
1741,3.5,78.0,21.0,3,0,0,3,9
704,4.0,70.0,22.0,2,0,0,3,10
662,4.5,68.0,25.0,2,0,0,3,11
860,5.5,68.0,23.0,3,0,0,3,12
902,6.0,59.0,18.0,3,0,0,3,13
869,6.5,59.0,19.5,3,0,0,3,14
978,6.5,59.0,18.5,2,0,0,3,15
1182,6.0,61.0,15.0,2,0,0,3,16
2683,5.5,66.0,14.0,2,0,0,3,17
2462,5.0,70.0,13.0,2,0,0,3,18
1356,5.0,70.0,13.0,2,0,0,3,19
752,4.0,81.0,10.0,2,0,0,3,20
469,3.5,84.0,8.0,1,0,0,3,21
329,3.0,84.0,7.5,1,0,0,3,22
196,2.5,87.0,6.5,1,0,0,3,23
93,2.0,87.0,4.0,1,0,0,3,0
57,1.0,93.0,5.0,2,0,0,3,1
33,1.0,93.0,0.0,1,0,0,3,2
12,0.5,90.0,5.0,1,0,0,3,3
22,1.0,87.0,5.0,1,0,0,3,4
93,0.0,93.0,2.0,1,0,0,3,5
526,0.0,93.0,2.0,1,0,0,3,6
1740,0.0,93.0,6.0,1,0,0,3,7
3552,1.0,87.0,7.0,1,0,0,3,8
1731,2.5,84.0,8.0,1,0,0,3,9
856,4.5,75.5,5.0,1,0,0,3,10
827,6.5,66.0,13.0,2,0,0,3,11
1063,7.0,53.0,17.0,2,0,0,3,12
1092,7.5,55.0,18.0,2,0,0,3,13
1004,8.0,53.0,16.0,2,0,0,3,14
1146,7.5,53.0,18.5,2,0,0,3,15
1457,6.5,59.0,19.5,2,0,0,3,16
2765,6.0,61.0,13.0,1,0,0,3,17
2488,5.5,65.5,11.0,1,0,0,3,18
1538,5.0,70.0,10.0,1,0,0,3,19
885,4.0,81.0,9.0,1,0,0,3,20
675,3.5,84.0,10.0,1,0,0,3,21
464,3.5,84.0,10.0,3,0,0,3,22
267,4.0,75.0,8.0,2,0,0,3,23
125,4.0,75.0,9.0,4,0,0,3,0
57,3.0,81.0,11.0,3,0,0,3,1
37,3.0,81.0,10.0,2,0,0,3,2
27,3.0,78.0,10.0,3,0,0,3,3
26,3.0,75.0,7.0,3,0,0,3,4
94,3.0,75.0,7.0,3,0,0,3,5
529,2.0,84.0,9.0,2,0,0,3,6
1814,3.0,75.0,11.0,2,0,0,3,7
3635,3.5,75.0,8.0,2,0,0,3,8
1654,5.5,65.5,12.0,3,0,0,3,9
830,6.0,61.0,22.0,3,0,0,3,10
716,6.5,57.0,21.0,3,0,0,3,11
970,7.0,57.0,19.0,2,0,0,3,12
922,7.0,63.5,18.0,3,0,0,3,13
831,7.0,66.0,17.0,4,0,0,3,14
899,6.5,73.5,17.0,3,0,0,3,15
1081,6.0,76.0,15.0,4,0,0,3,16
1860,6.0,81.0,11.0,7,0,0,3,17
1283,5.5,90.0,11.0,7,0,0,3,18
675,5.0,93.0,10.0,7,0,0,3,19
328,5.0,90.0,10.0,7,0,0,3,20
273,5.0,90.0,10.0,7,0,0,3,21
207,5.0,87.0,9.0,7,0,0,3,22
161,5.0,87.0,13.0,7,0,0,3,23
88,5.0,87.0,16.0,7,0,0,3,0
59,5.0,87.0,16.0,7,0,0,3,1
23,4.5,90.0,15.0,7,0,0,3,2
28,4.5,90.0,14.0,7,0,0,3,3
26,4.0,90.0,17.0,7,0,0,3,4
88,4.0,87.0,14.0,7,0,0,3,5
479,4.0,87.0,12.0,3,0,0,3,6
1634,4.0,87.0,12.0,3,0,0,3,7
3380,4.0,87.0,14.0,3,0,0,3,8
1772,5.0,84.0,15.0,3,0,0,3,9
868,5.5,76.0,16.0,2,0,0,3,10
781,6.5,66.0,17.0,2,0,0,3,11
1026,7.0,61.0,16.0,2,0,0,3,12
1004,7.0,57.0,18.0,2,0,0,3,13
957,8.0,53.0,15.0,2,0,0,3,14
1071,7.5,53.5,14.0,2,0,0,3,15
1469,7.0,51.0,15.0,2,0,0,3,16
2616,7.0,51.0,11.0,1,0,0,3,17
2456,5.5,61.5,6.5,1,0,0,3,18
1357,5.5,53.0,6.5,1,0,0,3,19
870,4.5,63.0,9.0,1,0,0,3,20
616,4.0,65.0,9.0,2,0,0,3,21
466,4.0,67.5,8.0,1,0,0,3,22
383,3.5,72.5,11.0,1,0,0,3,23
172,3.0,81.0,13.0,1,0,0,3,0
96,3.0,81.0,12.0,1,0,0,3,1
63,3.0,81.0,10.0,1,0,0,3,2
51,2.0,87.0,9.5,1,0,0,3,3
41,2.0,87.0,12.0,1,0,0,3,4
89,2.0,87.0,8.0,1,0,0,3,5
421,2.0,87.0,11.0,1,0,0,3,6
1406,2.0,87.0,8.0,1,0,0,3,7
3214,3.5,81.0,9.0,1,0,0,3,8
1764,6.0,73.5,14.0,1,0,0,3,9
957,7.5,68.5,19.5,2,0,0,3,10
959,8.0,66.0,23.0,2,0,0,3,11
1256,9.0,60.0,26.0,2,0,0,3,12
1259,8.5,66.5,24.5,7,0,0,3,13
1131,10.0,60.0,22.0,3,0,0,3,14
1095,9.0,68.5,26.0,7,0,0,3,15
1288,8.5,73.5,23.0,7,0,0,3,16
2318,8.0,82.0,25.0,3,0,0,3,17
1768,8.0,87.0,27.0,7,0,0,3,18
1045,8.0,87.0,33.0,3,0,0,3,19
634,8.5,84.5,30.5,3,0,0,3,20
451,9.0,84.5,30.0,3,0,0,3,21
341,9.0,87.0,29.0,3,0,0,3,22
354,9.5,87.5,24.0,3,0,0,3,23
274,10.0,88.0,21.0,7,0,1,3,0
180,10.0,88.0,24.0,7,0,1,3,1
127,10.0,88.0,21.5,7,0,1,3,2
99,10.0,82.0,27.0,4,0,1,3,3
84,10.0,79.0,24.0,3,0,1,3,4
53,9.5,79.0,21.0,1,0,1,3,5
95,10.0,76.0,20.0,2,0,1,3,6
171,9.5,79.0,21.0,2,0,1,3,7
692,11.0,74.5,25.0,2,0,1,3,9
1075,11.5,65.0,30.0,2,0,1,3,10
1240,12.0,58.0,29.0,2,0,1,3,11
